transaction_amount,transaction_hour,distance_from_home_km,distance_from_last_transaction_km,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,cash_withdrawal,card_age_days,device_trust_score,transactions_last_24h,merchant_risk_score,weekend,foreign_transaction,fraud
7.99,2,28.03,14.41,0.278,1,0,0,1,0,993,0.543,3,14.37,0,0,0
13.02,5,18.69,1.48,1.921,0,0,1,1,1,354,0.694,3,25.56,0,0,0
11.84,13,17.44,1.82,0.478,0,0,1,1,0,327,0.555,2,30.54,0,0,0
18.77,4,3.07,1.54,0.958,0,1,1,0,1,862,0.5,1,29.88,1,0,0
77.89,6,3.29,13.2,0.406,0,0,0,0,0,838,0.848,3,47.86,0,0,0
44.97,6,24.51,6.5,1.037,1,1,1,0,1,328,0.644,1,68.49,0,0,0
104.88,18,16.94,0.6,0.76,1,1,0,1,0,731,0.914,7,32.35,0,0,0
18.15,12,0.81,7.98,1.339,1,1,0,0,0,572,0.487,3,33.52,0,0,1
20.27,4,21.26,5.73,1.322,1,1,1,1,0,469,0.693,1,5.76,0,0,0
19.59,13,5.21,4.51,0.336,1,1,0,0,0,10,0.867,3,53.13,0,0,0
23.31,18,1.8,5.43,1.657,1,1,0,0,0,10,0.688,2,54.48,1,0,0
55.01,1,7.2,3.65,0.355,0,0,0,1,0,161,0.973,3,25.13,0,0,0
29.65,6,0.95,6.9,0.986,0,1,1,1,0,670,0.99,3,38.08,1,0,0
24.05,17,1.75,6.55,0.285,0,1,1,0,0,923,0.617,4,24.97,0,0,0
62.89,21,22.24,10.14,0.539,1,1,1,1,0,700,0.99,3,41.28,1,0,0
20.41,1,3.61,8.4,0.804,1,1,0,1,0,10,0.723,2,16.57,0,0,0
41.19,0,3.78,18.68,0.359,0,1,0,1,1,552,0.676,4,22.04,1,0,0
17.8,17,6.93,15.91,0.679,1,1,0,0,0,552,0.746,2,44.33,0,0,0
5.15,6,4.06,22.43,1.211,0,1,0,1,0,31,0.875,4,26.55,1,0,0
9.11,15,1.47,9.88,1.524,1,1,0,0,0,385,0.761,2,40.45,0,0,0
38.94,20,1.66,2.61,1.618,1,1,1,1,0,731,0.648,2,22.53,0,0,0
6.44,19,5.32,6.02,0.391,1,0,1,1,0,1196,0.139,5,1.64,0,0,0
14.47,20,8.15,11.45,1.194,0,0,1,0,0,1179,0.397,3,12.97,0,0,0
44.72,1,20.29,0.24,1.204,0,1,1,1,0,669,0.801,1,34.34,0,1,0
16.24,17,8.89,9.19,1.143,1,0,1,0,1,10,0.555,3,25.62,1,0,0
16.22,14,7.96,1.16,1.483,0,1,0,0,0,218,0.464,0,27.66,0,0,0
13.63,1,7.02,1.15,0.927,1,1,1,1,0,808,0.911,8,53.31,0,0,0
11.53,3,1.67,0.88,4.474,0,1,0,0,0,1175,0.54,1,5.48,0,0,0
7.97,6,1.04,4.85,1.444,0,1,0,1,0,664,0.784,2,32.23,1,0,0
9.47,0,18.34,2.12,0.407,0,1,1,1,0,695,0.99,4,17.51,0,0,0
23.24,12,21.06,9.63,1.461,0,1,1,0,0,676,0.694,3,5.14,1,0,0
16.53,9,6.12,1.09,0.391,1,0,1,0,0,668,0.597,2,69.92,0,0,0
10.25,18,3.9,4.55,0.386,1,1,0,0,0,650,0.99,4,27.98,0,0,0
19.81,7,7.88,6.87,1.31,1,0,0,0,0,964,0.679,3,21.9,0,0,0
66.36,4,0.8,17.87,2.087,1,1,0,1,0,577,0.803,2,36.72,1,0,0
42.18,1,0.69,6.96,3.051,1,1,0,1,0,143,0.536,6,34.76,0,0,0
38.6,18,6.82,4.13,0.584,1,0,1,1,0,779,0.88,5,21.04,1,0,0
22.48,18,32.32,7.02,1.752,1,1,0,1,0,864,0.76,3,62.01,1,0,0
24.94,9,6.25,3.69,1.221,1,1,0,0,0,10,0.815,4,28.25,0,0,0
21.83,23,14.07,0.28,0.552,0,1,1,0,0,923,0.733,4,30.45,0,0,1
46.4,11,16.36,5.98,0.713,0,1,0,1,0,770,0.71,3,24.53,0,0,0
22.5,11,11.26,27.79,1.909,0,1,1,1,0,946,0.761,3,11.25,1,0,0
11.9,16,4.71,6.17,0.8,0,0,0,0,0,19,0.791,1,15.52,1,0,0
42.71,7,43.11,21.07,0.649,1,0,1,0,0,376,0.58,4,36.05,0,0,0
19.75,11,0.17,16.57,1.032,1,1,1,1,0,798,0.756,2,46.46,0,0,0
9.89,7,17.37,2.03,1.514,0,1,1,1,0,529,0.606,4,31.93,1,0,1
72.85,0,8.96,7.62,1.772,1,0,0,0,0,1087,0.95,6,35.33,0,0,0
6.61,4,8.65,19.02,0.674,0,0,1,1,0,177,0.814,2,73.56,0,0,0
33.45,14,24.48,1.36,0.83,1,0,1,0,0,1498,0.561,2,37.35,0,0,0
37.15,18,2.67,2.73,1.481,0,1,1,1,0,598,0.543,4,23.06,0,0,0
13.51,0,18.55,2.55,1.696,1,0,1,1,1,984,0.641,2,2.83,0,0,0
51.65,11,0.39,3.46,1.546,0,0,0,1,0,715,0.848,1,4.83,0,0,0
26.93,22,3.07,19.63,1.478,0,1,1,0,0,771,0.758,0,22.16,0,0,0
22.67,12,21.26,12.05,1.312,1,1,0,0,0,942,0.821,4,21.93,0,0,0
48.62,20,8.38,0.29,2.003,1,0,0,0,0,305,0.576,4,15.99,1,0,0
40.53,7,10.03,2.53,2.209,1,0,1,0,0,99,0.872,2,41.67,1,1,0
54.07,0,17.33,2.12,1.116,1,0,0,1,1,928,0.695,3,31.94,0,1,1
32.88,8,2.01,11.43,0.359,1,1,1,1,0,1183,0.486,5,23.61,0,0,1
99.23,16,18.48,2.36,0.237,1,0,0,0,0,206,0.655,5,28.64,0,0,0
33.07,21,23.95,17.65,0.503,0,1,1,1,0,767,0.581,4,39.66,0,0,0
11.95,20,31.99,4.42,0.486,1,0,1,0,0,724,0.746,2,28.14,0,0,0
39.2,5,22.21,9.64,1.318,1,0,0,0,0,135,0.771,3,22.18,0,0,0
22.2,18,25.26,4.72,0.796,1,0,1,0,0,99,0.863,2,17.88,0,0,0
12.19,9,8.17,2.44,0.586,1,1,0,0,1,329,0.812,4,10.87,0,0,0
29.01,7,16.87,0.96,1.197,0,0,1,1,0,1065,0.584,2,43.98,1,0,0
21.33,17,35.12,3.46,0.389,1,0,1,1,0,417,0.732,4,5.18,0,0,0
8.27,4,4.76,0.05,1.122,1,0,0,1,1,10,0.909,1,40.62,0,0,0
131.78,13,5.4,13.24,1.96,1,1,0,0,0,720,0.738,3,39.92,0,0,0
7.97,7,8.26,0.11,3.055,1,1,0,1,1,671,0.658,1,37.2,0,0,0
15.2,21,11.84,0.25,0.475,1,0,0,0,0,347,0.587,1,15.97,0,0,0
10.02,9,9.78,0.3,1.558,0,0,1,0,0,10,0.577,3,18.21,1,0,0
54.49,6,1.75,16.4,0.39,1,0,1,1,0,954,0.853,0,10.5,0,0,0
17.88,14,35.25,7.87,0.602,1,0,0,1,0,1031,0.736,3,31.89,0,0,0
71.92,9,30.44,16.81,0.472,0,1,0,0,0,185,0.77,3,41.0,0,0,0
23.62,23,11.86,4.08,0.446,1,0,1,0,0,950,0.729,2,39.49,0,0,0
16.99,15,13.72,0.62,1.041,0,1,0,1,0,539,0.426,3,28.45,1,0,0
7.07,15,0.09,6.03,1.714,1,1,1,1,0,437,0.832,2,23.23,0,0,0
78.92,8,20.39,9.34,0.38,1,0,1,0,0,796,0.861,3,11.88,0,0,0
68.82,15,2.19,12.14,0.424,1,0,0,1,1,804,0.755,1,2.42,1,0,0
8.55,9,12.72,38.12,0.593,0,0,1,0,0,497,0.403,2,17.51,0,0,0
11.61,21,2.07,7.46,1.879,1,0,1,1,0,562,0.566,0,29.02,0,0,0
62.81,20,5.22,0.93,0.675,0,1,0,1,0,916,0.771,2,7.1,0,0,0
19.29,17,19.51,1.31,2.626,1,1,0,0,0,159,0.463,3,21.41,1,1,0
16.34,8,1.9,38.58,0.456,1,1,1,1,0,502,0.718,3,48.77,0,0,0
14.46,3,27.2,7.33,0.909,1,1,1,0,0,570,0.745,2,32.69,0,0,0
60.32,12,12.25,1.58,0.777,1,1,0,1,0,1489,0.557,4,46.26,1,0,0
35.22,19,4.97,9.88,1.821,0,0,1,1,0,923,0.704,1,46.87,0,0,0
16.47,14,30.82,6.94,0.504,1,0,0,0,0,894,0.349,2,28.92,1,1,0
19.1,13,6.27,1.89,2.72,1,0,1,0,0,1073,0.554,5,74.94,0,1,0
72.72,8,9.26,6.73,1.424,1,0,0,1,1,258,0.99,3,33.0,1,0,0
58.6,19,12.12,17.76,1.698,0,0,1,0,1,89,0.717,5,44.4,0,0,0
122.34,7,21.44,2.3,2.146,0,0,0,1,1,956,0.647,4,33.09,0,0,0
11.62,16,3.18,18.6,1.07,1,1,0,1,0,1000,0.99,2,46.69,0,0,0
6.45,1,13.55,0.57,1.343,0,1,1,0,0,820,0.889,5,19.85,0,0,0
307.54,23,14.44,5.09,1.467,0,1,0,0,0,844,0.798,5,31.07,0,0,1
192.32,7,3.94,4.74,1.247,1,0,1,0,0,252,0.859,0,60.89,0,0,0
44.88,19,20.71,13.44,0.62,1,1,0,0,0,831,0.36,2,17.13,0,0,0
29.91,19,44.98,1.94,2.037,1,1,0,1,0,990,0.614,3,0.53,0,0,0
71.39,16,4.29,4.97,0.885,0,1,1,0,0,487,0.508,6,11.0,0,0,0
29.51,4,36.75,8.67,0.922,1,0,0,0,0,705,0.913,3,26.29,0,0,0
33.31,18,21.89,2.83,0.678,1,0,0,1,0,78,0.865,1,23.01,0,0,0
15.58,18,2.66,0.57,1.051,1,0,0,0,0,1158,0.62,3,24.23,0,0,0
23.69,19,0.09,4.89,0.68,0,0,0,1,0,137,0.705,2,33.64,0,0,0
25.81,0,5.5,0.91,0.723,1,0,1,0,0,666,0.555,1,14.45,0,1,0
96.44,4,2.43,28.36,0.786,1,0,0,1,0,702,0.187,2,8.13,0,0,0
7.92,7,11.75,2.13,1.207,1,1,0,1,0,1090,0.668,2,28.14,1,0,0
17.51,19,5.89,2.41,1.536,0,1,0,0,0,384,0.497,5,30.99,0,0,0
21.19,7,1.65,0.37,1.536,0,0,0,1,0,468,0.657,2,25.16,1,0,0
17.27,16,21.09,9.95,1.102,0,0,1,0,0,10,0.738,4,7.96,0,0,0
66.56,3,17.38,7.94,0.417,1,0,0,1,0,10,0.771,3,59.31,0,0,0
12.95,23,6.69,15.83,2.53,1,0,0,0,0,424,0.523,9,33.78,0,0,0
214.89,6,13.8,7.66,0.927,1,0,1,0,0,743,0.847,2,76.56,0,0,0
30.41,13,5.6,10.77,1.179,0,1,1,0,0,344,0.819,1,1.93,1,0,0
77.64,14,23.4,18.97,2.327,0,0,1,0,0,493,0.876,2,23.37,0,0,0
17.03,3,13.22,1.1,1.252,0,0,1,1,0,825,0.99,3,39.19,1,0,1
26.47,12,15.54,2.77,1.127,0,0,0,1,0,848,0.576,4,22.35,0,0,0
17.21,18,15.04,5.88,0.738,0,1,0,0,0,689,0.651,1,15.3,0,0,0
54.65,4,16.84,19.51,1.627,1,1,0,0,1,156,0.977,2,35.37,0,0,0
46.75,18,8.49,8.1,0.501,1,1,1,0,1,1248,0.927,0,34.23,0,0,0
99.6,2,0.58,23.82,0.831,1,1,1,0,0,806,0.866,5,43.08,0,0,0
42.83,20,6.79,3.45,0.793,1,1,1,1,0,1111,0.642,4,34.57,0,0,0
44.99,0,8.75,10.23,0.963,1,0,1,0,0,10,0.587,2,65.9,0,0,0
31.47,0,10.53,4.3,1.67,1,1,0,0,0,937,0.666,5,66.18,0,0,1
28.99,6,3.92,11.4,0.761,1,0,0,1,0,852,0.74,2,8.93,0,0,0
33.97,19,26.35,0.23,1.941,1,0,1,0,1,1277,0.46,2,16.6,1,0,0
42.43,7,6.84,1.89,0.604,1,0,0,1,0,434,0.563,1,49.54,1,0,1
72.37,17,5.31,11.1,0.807,1,1,0,1,1,710,0.518,2,13.11,0,1,0
32.47,7,15.04,23.07,0.797,1,1,0,0,1,795,0.707,4,21.65,0,0,0
4.85,9,2.19,14.53,0.597,1,0,1,1,0,562,0.661,4,14.71,1,0,0
37.11,5,44.03,4.17,1.102,0,0,0,0,1,10,0.507,0,19.78,1,0,0
20.96,23,3.48,3.49,1.188,1,0,1,1,1,1226,0.574,3,15.62,0,0,0
29.65,11,1.81,8.77,0.633,1,1,0,0,0,1508,0.473,5,63.22,0,0,0
36.92,6,7.64,0.71,1.877,1,1,1,1,0,942,0.704,3,33.12,0,0,0
20.24,11,10.24,0.55,0.359,1,1,1,1,0,569,0.659,5,42.36,0,0,1
92.38,20,30.42,12.92,0.593,1,0,1,1,0,1073,0.892,3,37.76,1,0,0
12.26,17,3.52,15.6,0.502,1,0,0,1,0,1090,0.662,2,43.0,0,0,0
79.19,14,2.07,4.66,1.387,1,1,1,1,0,726,0.623,0,20.94,0,0,0
24.78,21,38.64,1.47,0.612,1,1,0,0,0,765,0.781,3,32.27,0,0,0
26.92,23,12.59,9.98,1.198,0,0,0,0,0,1323,0.541,4,14.85,0,0,0
12.31,1,11.4,3.73,2.315,1,1,0,0,0,687,0.579,4,10.29,1,1,0
21.57,15,2.79,13.22,1.273,1,1,1,1,0,1261,0.706,3,51.41,0,0,0
19.98,11,19.94,14.3,1.377,1,1,1,1,0,486,0.675,7,7.85,1,0,1
3.99,4,48.1,10.96,0.423,1,1,1,0,0,954,0.874,2,57.23,1,0,0
13.29,10,24.98,1.8,0.217,1,0,1,0,1,459,0.811,4,7.99,0,0,0
48.54,3,13.81,2.73,0.762,0,0,0,0,0,453,0.765,2,36.16,1,0,0
6.27,1,37.44,2.47,0.545,1,0,1,0,0,422,0.605,2,30.65,0,0,0
48.76,11,2.96,12.79,0.955,1,0,0,0,1,427,0.674,1,4.0,0,1,0
18.94,14,14.5,2.27,0.504,1,1,1,0,0,1001,0.837,3,28.68,0,0,0
20.11,3,3.35,3.18,0.493,1,0,1,0,0,919,0.495,2,48.7,1,0,0
11.7,9,12.39,23.43,0.986,1,1,1,1,0,278,0.569,5,19.4,0,0,0
7.7,9,54.79,14.15,1.713,0,1,1,0,0,871,0.99,2,34.56,0,0,0
42.96,10,0.33,0.15,1.626,1,0,0,1,0,658,0.452,2,14.02,0,0,0
16.61,17,0.26,0.22,2.281,1,0,1,1,0,439,0.771,2,55.56,0,0,0
22.47,1,10.11,2.03,1.354,1,1,1,0,1,624,0.672,6,39.06,1,0,0
32.7,21,8.32,0.2,0.884,1,0,0,0,0,370,0.99,3,34.46,0,0,0
159.76,19,4.06,0.53,0.984,1,1,0,0,0,489,0.81,8,58.56,0,0,0
18.43,0,0.2,31.32,0.494,0,1,0,1,0,505,0.796,1,19.54,0,0,0
43.02,5,12.58,0.05,0.578,0,0,0,0,0,1100,0.889,6,35.6,0,0,0
28.58,22,14.27,5.54,0.668,1,0,0,0,1,27,0.763,3,42.66,0,1,0
12.49,11,32.68,0.16,1.565,1,0,1,0,1,821,0.207,3,5.78,0,0,0
44.96,4,4.56,6.94,1.928,0,0,0,0,0,968,0.521,2,20.72,1,0,0
26.01,1,8.57,29.92,1.671,1,0,0,1,0,1330,0.295,3,11.01,0,1,1
22.8,17,9.04,2.92,0.185,1,0,0,0,0,10,0.648,7,77.01,0,0,0
56.98,10,3.05,0.83,0.578,1,1,0,1,1,969,0.792,0,25.57,1,0,0
46.54,18,18.51,7.78,0.211,1,1,1,0,0,10,0.684,1,25.28,0,1,0
4.67,14,22.83,3.85,1.939,1,1,1,0,0,782,0.807,3,31.82,0,1,0
25.7,2,1.0,1.02,0.787,1,0,0,0,0,225,0.781,7,30.52,0,1,0
7.26,20,51.14,0.0,1.111,1,0,0,0,0,444,0.536,3,40.13,0,0,0
24.25,6,8.67,15.69,0.609,1,1,1,1,0,895,0.694,4,30.22,0,0,0
33.42,2,2.39,9.53,1.376,1,1,0,0,0,1143,0.564,7,51.47,0,0,0
53.28,8,4.35,3.49,1.686,1,1,1,0,0,210,0.865,2,17.25,1,0,0
31.14,9,13.4,4.46,0.978,1,1,0,0,0,896,0.799,3,28.24,1,0,0
34.64,9,13.68,2.81,0.333,1,0,0,0,1,730,0.915,3,37.24,1,0,0
22.24,18,18.46,14.97,1.037,1,1,0,0,0,10,0.597,3,31.11,0,0,0
17.8,2,29.62,26.78,1.587,1,0,0,0,0,487,0.793,1,41.32,0,1,1
27.33,9,19.34,15.48,0.4,1,0,1,0,0,381,0.64,2,33.2,0,0,0
81.81,3,8.75,16.92,0.274,1,0,1,1,0,1167,0.949,1,7.75,0,1,0
19.61,13,6.59,3.59,0.467,1,1,1,0,0,100,0.751,3,15.53,0,0,0
70.1,20,11.54,8.89,1.12,0,0,0,0,0,169,0.85,0,29.74,1,0,0
6.63,21,0.19,9.42,1.225,0,1,1,1,0,1318,0.649,4,42.48,1,0,0
216.77,14,20.68,7.75,1.567,1,0,1,0,0,971,0.536,3,14.24,0,0,0
16.92,9,1.27,6.84,0.87,1,0,1,0,0,410,0.778,3,28.62,1,0,0
43.54,2,0.08,1.96,0.44,1,0,0,1,0,633,0.761,1,31.1,0,0,0
37.43,18,35.12,14.9,0.513,1,0,0,1,0,1417,0.695,5,9.48,0,0,0
14.05,9,4.55,18.01,1.87,1,0,0,0,1,555,0.465,2,35.87,1,0,1
13.25,1,2.28,11.69,0.676,0,1,1,0,0,753,0.872,2,27.4,0,0,0
66.81,21,9.32,40.53,1.406,1,1,1,0,0,176,0.796,4,20.94,0,0,0
68.06,4,6.76,2.4,1.553,0,1,1,0,1,596,0.951,0,41.8,0,0,0
29.89,23,2.6,0.71,0.743,1,0,1,1,0,372,0.78,2,15.16,1,0,0
13.87,7,3.07,5.0,0.313,1,1,0,1,1,151,0.779,3,20.46,0,1,1
22.32,7,6.86,3.54,1.797,0,1,0,1,0,566,0.739,5,14.91,0,0,0
37.3,15,2.9,4.07,0.871,1,0,0,0,0,115,0.99,3,30.7,1,0,0
11.95,20,1.86,13.05,0.728,1,0,0,1,0,701,0.967,3,29.39,1,1,0
42.13,18,4.58,10.2,1.815,0,1,0,1,0,762,0.99,1,30.43,0,0,0
7.08,0,36.78,5.95,1.531,1,1,0,0,0,944,0.571,5,13.0,0,0,0
41.02,7,1.64,5.68,0.935,1,0,0,0,0,1535,0.615,3,7.72,0,0,0
74.41,15,33.2,1.85,1.594,1,1,0,0,0,823,0.249,6,16.54,0,0,0
35.67,5,4.66,3.63,1.0,1,0,0,1,0,765,0.453,2,25.27,1,0,0
27.49,4,2.33,0.54,1.307,1,1,0,1,0,585,0.603,3,25.52,0,0,0
61.69,4,1.53,1.26,2.063,1,1,1,0,0,772,0.99,9,7.82,1,0,0
50.66,7,18.22,13.28,1.809,0,1,1,1,0,164,0.959,1,41.3,0,0,1
29.45,4,25.19,2.96,0.827,0,0,0,1,0,161,0.616,3,30.07,0,1,0
26.96,12,0.99,7.6,1.198,0,1,0,0,0,859,0.852,2,61.98,0,0,0
87.74,1,3.58,2.84,0.362,1,0,0,1,0,524,0.745,2,29.19,0,0,0
39.35,3,7.29,9.18,0.605,1,1,1,0,0,1089,0.796,1,25.16,0,0,0
20.81,16,10.39,3.5,0.422,0,1,1,0,0,1028,0.395,1,53.59,0,0,0
53.77,4,22.07,9.25,1.814,0,1,0,1,0,424,0.815,2,34.17,0,0,0
26.21,0,18.37,2.48,0.979,0,1,0,0,0,1448,0.841,4,55.73,1,0,0
25.11,17,22.79,3.45,1.248,1,1,0,1,0,988,0.266,2,26.38,1,0,0
31.62,17,4.26,1.82,0.544,0,0,1,0,0,277,0.657,2,24.72,1,0,0
20.86,2,16.35,3.49,0.379,0,0,1,1,0,703,0.586,4,11.96,0,0,0
74.47,20,11.31,6.62,0.857,0,1,0,1,0,853,0.777,4,59.51,0,0,0
7.07,7,0.52,1.25,1.42,1,0,0,0,0,134,0.784,6,70.91,0,0,0
32.86,10,15.36,9.6,1.187,1,0,0,0,0,1491,0.396,3,34.87,0,0,0
21.6,23,1.38,4.57,0.943,1,1,1,1,0,899,0.643,2,48.91,0,0,0
33.54,6,16.45,4.74,0.733,1,1,1,1,1,659,0.752,4,24.2,1,0,0
8.55,10,1.74,4.18,2.895,1,1,1,1,0,954,0.549,3,6.47,1,0,0
6.16,6,0.3,12.36,0.549,1,1,0,0,0,516,0.716,1,35.97,0,0,0
172.46,9,4.64,10.33,1.21,0,1,0,0,0,382,0.99,9,21.21,0,0,0
43.77,2,29.96,4.31,2.206,1,1,1,0,0,1178,0.99,3,12.92,1,0,0
55.04,14,11.43,4.49,1.116,0,1,1,0,0,848,0.737,3,35.28,0,0,0
49.16,2,36.48,3.35,1.042,1,0,1,0,0,330,0.542,6,33.37,0,0,0
18.53,18,4.63,4.0,1.501,1,1,0,0,1,409,0.631,2,57.2,0,0,0
48.74,7,0.21,4.62,2.221,0,1,1,0,0,1214,0.87,5,39.27,0,1,0
256.05,10,40.34,34.45,1.587,1,0,1,1,0,808,0.833,7,27.94,1,0,0
25.33,11,3.55,6.03,2.276,0,1,1,0,0,335,0.555,3,31.14,0,0,1
20.87,19,5.62,0.03,0.877,1,0,0,1,0,540,0.604,1,40.94,0,0,0
22.07,11,22.87,10.65,0.629,1,1,1,0,1,1549,0.917,3,31.64,0,0,0
156.61,9,8.18,11.53,1.591,1,0,0,0,0,875,0.75,4,16.6,0,0,0
6.24,11,6.43,0.78,0.983,1,0,1,0,0,761,0.726,4,23.32,1,0,0
141.31,22,12.19,0.68,1.535,1,1,0,0,0,523,0.975,1,74.27,0,0,0
129.42,3,12.79,3.67,0.632,1,0,1,1,0,772,0.503,5,20.79,0,0,0
21.75,21,3.93,2.55,0.919,0,1,1,0,1,1203,0.934,3,46.41,0,0,0
34.02,14,4.84,3.97,0.933,1,1,0,1,0,723,0.728,6,16.78,1,1,0
69.86,11,1.57,21.1,1.165,0,0,0,0,0,598,0.303,3,62.49,0,0,0
10.43,19,2.58,4.67,1.061,1,1,0,1,0,519,0.869,4,18.85,0,0,0
23.56,8,3.72,9.95,1.278,1,0,1,0,0,304,0.613,1,14.68,0,0,0
20.89,10,23.74,0.34,1.776,1,1,0,1,0,542,0.732,0,43.01,0,0,0
26.11,3,16.68,8.37,1.268,0,0,0,0,0,409,0.952,4,29.94,1,0,0
95.82,14,7.12,29.87,1.031,0,0,0,1,1,883,0.575,4,33.46,0,0,1
27.24,3,3.66,0.53,0.994,1,0,1,0,1,739,0.979,2,57.17,1,0,0
12.12,15,9.63,4.34,1.013,1,0,1,1,1,1003,0.294,3,46.64,1,0,0
15.65,10,14.03,0.57,0.636,1,1,1,1,0,646,0.701,2,35.64,0,0,0
7.25,6,4.16,2.71,0.756,0,0,0,1,0,1492,0.547,0,21.92,1,0,0
24.39,15,5.44,5.14,1.195,1,0,0,0,0,997,0.762,5,39.94,0,0,0
16.95,17,27.93,16.02,1.365,1,1,0,0,0,801,0.6,2,47.35,0,1,0
16.31,2,9.32,23.11,0.705,0,0,0,0,0,473,0.785,5,13.79,1,0,0
11.6,1,2.3,1.13,0.704,1,1,1,0,0,763,0.508,9,57.34,0,0,0
218.61,12,11.69,1.88,0.705,1,1,0,0,0,424,0.873,3,29.0,0,0,0
20.24,13,16.38,3.52,1.39,1,1,1,1,0,929,0.505,2,13.73,0,0,0
24.09,1,22.75,0.61,0.635,1,0,1,0,1,282,0.728,3,25.84,1,0,0
5.26,22,19.38,7.63,1.59,1,1,0,1,0,1084,0.715,3,25.45,0,0,0
29.96,8,13.84,6.12,0.526,1,1,1,0,0,1037,0.785,1,31.77,0,0,0
93.5,20,13.72,1.41,1.242,1,0,0,1,1,736,0.672,0,11.32,1,0,0
10.86,8,8.95,11.18,0.848,1,1,0,1,0,49,0.885,2,30.4,0,0,0
49.6,10,16.49,19.45,0.792,1,0,0,1,0,919,0.633,3,33.21,0,0,0
10.26,9,37.51,4.0,1.978,1,1,1,0,0,215,0.873,2,12.88,0,0,0
21.8,13,7.91,5.95,1.394,1,1,0,1,1,959,0.845,2,12.57,1,0,1
25.38,21,16.65,3.23,1.033,1,1,0,0,0,800,0.99,2,38.84,0,0,0
50.43,19,7.62,3.89,0.631,1,0,0,0,0,526,0.756,3,20.79,0,0,0
13.89,2,31.03,1.28,1.354,1,0,0,0,0,898,0.339,6,43.76,1,0,0
7.72,20,7.62,3.41,0.211,1,1,1,1,0,379,0.722,4,68.26,1,0,0
55.68,13,20.46,5.5,0.885,1,0,1,0,0,789,0.869,2,34.79,0,0,0
28.78,1,16.73,5.58,1.931,1,1,0,1,0,941,0.759,1,40.23,0,0,0
19.26,4,22.81,1.13,1.835,1,1,0,0,0,10,0.505,3,25.38,0,0,0
35.4,5,9.76,9.71,1.97,0,0,1,1,0,383,0.831,5,35.77,0,0,0
22.18,20,14.04,10.6,0.3,1,1,1,0,0,655,0.664,3,22.37,0,0,0
31.0,11,7.54,9.8,0.216,1,1,0,0,1,505,0.622,2,41.16,1,0,0
19.67,0,2.45,2.07,1.178,0,0,0,0,0,770,0.791,2,30.58,0,0,0
31.77,7,8.47,7.8,1.174,1,1,1,1,0,421,0.795,8,17.68,1,0,0
81.67,9,1.75,7.9,0.955,0,0,0,1,0,804,0.543,0,2.16,1,1,0
42.64,17,6.46,3.49,1.161,1,0,0,0,0,1045,0.719,3,38.02,0,0,0
65.78,20,7.06,8.87,1.699,0,1,0,0,0,530,0.711,5,34.86,0,0,1
24.09,7,59.95,4.22,0.578,1,0,0,0,0,151,0.822,2,27.67,0,0,0
15.81,17,41.73,2.98,0.969,1,1,1,0,0,1084,0.593,5,45.55,0,1,0
18.18,8,3.79,0.75,0.5,1,1,0,0,1,358,0.775,1,19.25,0,0,0
19.1,8,6.89,19.84,2.727,0,0,1,1,0,1309,0.857,5,6.45,0,0,0
34.8,4,0.78,11.67,1.068,0,1,1,0,0,106,0.958,5,3.34,0,0,0
9.48,21,21.41,0.18,3.42,1,1,0,0,1,1150,0.49,4,51.45,0,0,0
20.67,14,5.75,5.97,0.414,1,0,1,1,1,606,0.579,2,18.37,0,0,0
19.17,18,4.08,3.63,0.91,0,0,1,0,0,10,0.473,3,66.4,0,1,0
8.83,3,4.46,3.65,0.948,0,1,1,1,0,656,0.787,5,20.48,0,0,0
108.06,8,16.77,3.5,1.295,1,1,1,0,0,777,0.522,2,51.48,0,0,0
7.12,14,0.15,4.6,1.384,0,1,1,1,1,453,0.956,3,45.23,1,0,1
18.78,8,1.72,22.19,0.861,1,1,1,0,0,766,0.887,0,30.96,1,0,0
20.3,16,1.43,1.45,0.754,1,1,0,0,1,868,0.854,5,22.72,0,0,0
8.28,15,12.0,2.44,0.984,1,1,0,0,0,276,0.639,0,66.61,1,0,0
40.44,22,23.77,1.67,0.777,1,1,0,0,0,243,0.514,5,24.15,0,0,0
14.34,2,1.55,13.68,1.097,1,0,0,0,0,1015,0.44,2,18.84,1,1,0
5.78,0,72.27,5.28,0.93,1,0,1,1,1,466,0.624,6,54.73,1,0,1
17.75,3,2.98,9.85,0.729,1,1,0,0,0,716,0.756,3,42.91,0,0,0
20.92,3,3.6,6.38,0.99,1,0,0,0,0,1456,0.876,4,61.99,0,0,0
34.63,0,13.18,20.72,0.797,1,0,0,0,0,1063,0.834,4,38.59,1,0,0
3.82,18,5.05,11.6,0.643,0,0,1,1,0,270,0.623,1,24.73,0,0,0
12.05,12,21.92,22.59,0.963,1,1,0,0,0,229,0.478,3,49.49,0,0,0
43.08,14,1.62,0.15,2.124,1,0,0,1,0,372,0.85,5,16.27,0,0,0
7.89,7,10.77,8.6,0.35,1,1,0,1,0,635,0.701,2,33.64,1,0,1
5.69,5,15.96,8.43,1.364,1,0,1,0,1,669,0.764,5,68.58,0,0,0
23.9,2,0.9,7.55,3.516,1,0,1,0,0,721,0.897,3,38.8,1,0,0
12.75,23,0.34,1.25,0.86,1,0,0,1,0,1146,0.792,4,6.71,0,0,0
